,Unnamed: 0,Unnamed: 0.1,ID,Response,Grade,Question
55,55,60,b1a3a9f62a3efb88815155da55fbf2f2fafa14dd37234e9f11b5f00a231a31fde1494bd63f6ac5858aefb97ae2c7130be129cb66d65efd0dfa784ad99b296be3,"Adding more and more student ID numbers will increase the height of the tree and over ten years the height of the tree will become massive. Seeing that this is a BST, there is no condition implemented to balance the tree and keep the height at a reasonable number. Therefore every time a search is done it is done with the worst case height( h=n-1). 

To keep the tree balanced and the height reasonable, an AVL Tree can be used. There will now be a balance condition implemented and the height of the tree will be reasonable and the search function will be guaranteed to be logarithmic(O(Log(n)) in time. Therefore increasing the efficiency of the search for the data.",1.0,0
56,56,61,3b413468f9946530e16c6d2ced91ab45356664eb3ef35b2823043a9391b6766aeb5cd1cde7c7799a9976f4713f096989c7f13a6ea1b6e1be3f9af94b87e0d40a,"As students are added the tree begins to become unbalanced. Students would likely be added to one side of the tree only. This would lead to the runtime of searching and inserting to become closer to O(n) than O(logn), causing the system to slow down dramatically. If an AVL Tree was used instead this problem would be avoided as the tree would be kept balanced by the AVL condition.",3.0,0
57,57,62,e23792b17279f93b3cce4dddca09079f761a6a0f2795c6c3c7434b417d9b72d4e94d0c740b318fb5b6d57338883455b8fe250e5759d4aa78bd8b7bd3bfed6a55,"After 10 years many students would have been added to this system and if this BST has no balance conditions then the new students being entered will probably be younger than the students already in the system, making the BST look very linear to one side. Thus when searching for records the amount of work done could be close to O(n). Instead of an ordinary BST, we could change this system to an AVL tree, this ensures a height of O(log n) at all times making the worst case search time complexity O(log n) which is much faster than O(n). And the average age will be near the top of the tree making the average work even less.",3.0,0
58,58,63,5efe3fbf856ecf3a15a69292118ba94b4935a0dba8b272f0af264465d64a2e654697453d0e3e6e72201dc798f4cd3f27b28fbe0c2032a2a7784e39ed4c150909,"The tree needs to be balanced and the system is going to be doing more work to ensure this (given the accelerated growth) hence the process it takes to balance the tree will take longer. The list has to constantly be in sorted format (based on ID number) but this will still require a lot of work especially when inserting a student into the tree as you have to traverse all elements and move nodes accordingly which has worst time complexity of O(n). If the structure type does not accommodate for it being unsorted then the amount of work done/steps taken will increase and hence take more time. 

The solution to this problem would be to have a search key similar to that of a quick sort to narrow searches and options available thereafter perform another search on the smaller group of values to find the one the user is looking for.",1.0,0
59,59,64,72dd44c1821dd2a2380b55f5907e16bfe4370a758e591d726ccded6a8be12ed056b16e3fc6be17ba264f1643ae18b41b7fe1a5fa76a3d9621150f89706d252d5,"-time taken to compare or access the student record and ordered base on their ID number depends on the number of items compared.

-the time complexity is O(n) since we do each comparison at a time

-over the next ten years more students had to be compared and more space was required hence the system slowed down.

-since the system does a single comparison at a time, we can improve it by making it do multiple comparisons at a time which can be done by removing the data after it has been compared.",0.0,0
60,60,65,5f1f48eaee5ac422a3c6fa6a37eae574e54bf5c31dcf24e0e6dda503da6ac10d5be4b86335df2a703c5cb0a92be355a3535eec42ddde1a798228e8594808928b,"Let us assume that the majority of the students at Wits were born pre-2000. Due to the fact that ID numbers start based off the year one was born, we can see that the majority of the students would have 'large' values due to their ID starting with either a 8 or 9 ( in most cases). Due to this, the majority of the students will be on the right side of the BST tree. However, after 2000, all students will have an ID number starting with 0 (assuming that they were born pre-2010). Thus they will have 'small' values due to their ID. Due to this all the students born from 2000 onward will be on the left hand side of the tree.

As the years progress, there will be more students that will be born post 2000, and less students that are born pre-2000, due to them leaving. This means each year, we are continuously adding students to the left hand side of the tree, whilst simultaneously removing students from the right hand side of the tree. As this continues, the tree becomes more and more degraded and unbalanced as the tree approaches looking like a linked list (in a tree format, all students will only be on the left hand side), thus it will take more time and work to traverse through the height of the tree, and as the search function of a BST is dependent on the height of the tree, the system will slow down.

To fix this we should use an AVL tree instead as it will always guarantee that the amount of work it will take to traverse the height of the tree will be O(logn), and thus the system will always be faster at finding a value compared to a BST.",5.0,0
61,61,66,8278e2d003c29d98e8cfc7117cefa90b7503054f5b50b162eaded6981387fa2f1b8b8f0ae2fa0d58942ac81f9cf7fda1cd474d106727d602bcd9f2d647883b50,"it is constantly receiving new student records as time goes on so it needs to sort the n elements first so this increases the time complexity from O(log(n)) To O(nlog(n)) .
to correct this we need to find a sorting algorithm like(HashTables) that will first sort the elemnets first then use the BST .",0.0,0
62,62,67,fd6a36ea3be7fe00a0626c8ff80a591e0ee46b9eb9f16c4ccfb925e8237975ae584522b908d7f487d3fa4016ee5035673c870e0b6b78ebf935c75fa0905d0961,"The number of nodes on both sides of the BST might increasing which increases the size of the BST, this means the time we take to traverse through the BST will be increased as we have to go even deeper into the BST for both insertions and deletion.

we can use a different method the Quick sort method where we use a good pivot by using the median of 3 method this will eliminate the worst case and the best case but this will ensure we don't have a slow system since that is  the worst case",0.0,0
63,63,68,48452c6af5685c82851988d96add3ed11ed530ba837e28f21c3e92d7b83a44fbe9879abbcb6e1ae0256b1dc9b2ef98a34c294dacae561958335cfe0e83b08e8d,"The cause for the system to slow down is that, the binary search tree is not perfectly balanced (inappropriate memory layout) as more students are registering over the years. This result in more comparisons taking place. 
Therefore, there will be more cache faults performed.

This could be corrected by laying the memory appropriately (perfectly balancing the tree) to reduce the number of cache faults. ",1.0,0
64,64,69,de345146608f48652cf9ec333ad07816bb0cf99089477ca7af207bce7f9f2c81b03f0e317efccc60f220182480d765ee6b6291c08b7723e7e91dd8402a584cdd,"The problem is that the tree becomes unbalanced as the first 2 digits of an ID number represents the year that person was born, as the years go by and the people registering at Wits are born later and later meaning they will always be placed on the right side of the binary search tree as the integer value of the ID will almost always be greater than those who registered before because they were born later, a way to fix this would be to restructure the tree to be based on the ID starting from the 3rd digit. The 3rd and 4th digits of the ID number represents the month someone was born in, so if the root is someone with a birthday roughly in the middle of June, no matter how many people are added to there will always be roughly a 50/50 split on people placed in the left sub tree and people placed in the right sub tree, this maintains the O(nlogn) search times rather than the O(n) search time creates by the list structure caused by including in the first 2 digits of the ID",3.0,0
